X,Y,OBJECTID,site_type,site_name,address,borough,zip_code,latitude,longitude
-73.884352,40.681293,376,DOE HUB Grab & Go,P.S. 108 Sal Abbracciamento,200 LINWOOD STREET,BROOKLYN,11208,40.681293,-73.884354
-73.869706,40.676109,377,DOE HUB Grab & Go,P.S. 159 Isaac Pitkin,2781 PITKIN AVENUE,BROOKLYN,11208,40.676109,-73.869705
-73.869431,40.68585,378,DOE HUB Grab & Go,I.S. 171 Abraham Lincoln,528 RIDGEWOOD AVENUE,BROOKLYN,11208,40.685848,-73.869431
-73.876088,40.665818,379,DOE HUB Grab & Go,P.S. 202 Ernest S. Jenkyns,982 HEGEMAN AVENUE,BROOKLYN,11208,40.665817,-73.876091
-73.874541,40.670018,380,DOE HUB Grab & Go,J.H.S. 218 James P. Sinnott,370 FOUNTAIN AVENUE,BROOKLYN,11208,40.670017,-73.874542
-73.884197,40.677052,381,DOE HUB Grab & Go,Vista Academy,350 LINWOOD STREET,BROOKLYN,11208,40.677052,-73.884193
-74.028492,40.618075,382,DOE HUB Grab & Go,P.S./I.S. 104 The Fort Hamilton School,9115 5 AVENUE,BROOKLYN,11209,40.618076,-74.028496
-74.018759,40.630412,383,DOE HUB Grab & Go,Ralph A. Fabrizio School,619 72ND STREET,BROOKLYN,11209,40.630413,-74.018761
-74.033433,40.623596,384,DOE HUB Grab & Go,P.S. 185 Walter Kassenbrock,8601 RIDGE BOULEVARD,BROOKLYN,11209,40.623596,-74.033432
-74.038078,40.626812,385,DOE HUB Grab & Go,Fort Hamilton High School,8301 SHORE ROAD,BROOKLYN,11209,40.626812,-74.038078
-73.938737,40.626039,386,DOE HUB Grab & Go,P.S. 119 Amersfort,3829 AVENUE K,BROOKLYN,11210,40.626038,-73.938736
-73.950325,40.622078,387,DOE HUB Grab & Go,P.S. 193 Gil Hodges,2515 AVENUE L,BROOKLYN,11210,40.622078,-73.950325
-73.937087,40.637599,388,DOE HUB Grab & Go,P.S. 198 Brooklyn,4105 FARRAGUT ROAD,BROOKLYN,11210,40.6376,-73.937088
-73.946837,40.623787,389,DOE HUB Grab & Go,Andries Hudde,2500 NOSTRAND AVENUE,BROOKLYN,11210,40.623787,-73.946838
-73.947687,40.637673,390,DOE HUB Grab & Go,P.S. 361 East Flatbush Early Childhood School,1957 NOSTRAND AVENUE,BROOKLYN,11210,40.637672,-73.947685
-73.957301,40.715266,391,DOE HUB Grab & Go,P.S. 017 Henry D. Woodworth,208 NORTH  5 STREET,BROOKLYN,11211,40.715267,-73.957298
-73.960131,40.711921,392,DOE HUB Grab & Go,J.H.S. 050 John D. Wells,183 SOUTH  3 STREET,BROOKLYN,11211,40.711922,-73.960129
-73.96383,40.715093,393,DOE HUB Grab & Go,P.S. 084 Jose De Diego,250 BERRY STREET,BROOKLYN,11211,40.715092,-73.963829
-73.954671,40.710091,394,DOE HUB Grab & Go,Brooklyn Arbor Elementary School,325 SOUTH  3 STREET,BROOKLYN,11211,40.710091,-73.954674
-73.925421,40.665207,395,DOE HUB Grab & Go,P.S. 189 Lincoln Terrace,1100 EAST NEW YORK AVENUE,BROOKLYN,11212,40.665207,-73.925423
-73.927712,40.663715,396,DOE HUB Grab & Go,P.S. 398 Walter Weaver,60 EAST  94 STREET,BROOKLYN,11212,40.663715,-73.927711
-73.9223,40.658832,397,DOE HUB Grab & Go,P.S. 219 Kennedy-King,1060 CLARKSON AVENUE,BROOKLYN,11212,40.658833,-73.922302
-73.919818,40.65771,398,DOE HUB Grab & Go,Middle School for Art and Philosophy,1084 LENOX ROAD,BROOKLYN,11212,40.657711,-73.919815
-73.905144,40.668766,399,DOE HUB Grab & Go,P.S. 150 Christopher,364 SACKMAN STREET,BROOKLYN,11212,40.668766,-73.905144
-73.907638,40.666943,400,DOE HUB Grab & Go,"Gregory Jocko Jackson School of Sports, Art and Technology (The)",213 OSBORN STREET,BROOKLYN,11212,40.666943,-73.907639
-73.907719,40.671013,401,DOE HUB Grab & Go,P.S. 298 Dr. Betty Shabazz,85 WATKINS STREET,BROOKLYN,11212,40.671013,-73.907722
-73.911792,40.668187,402,DOE HUB Grab & Go,P.S. 327 Dr. Rose B. English,111 BRISTOL STREET,BROOKLYN,11212,40.668186,-73.911789
-73.90404,40.67493,403,DOE HUB Grab & Go,Junius Family Residence,1738 East New York Avenue,BROOKLYN,11212,40.674931,-73.904037
-73.914001,40.666349,404,DOE HUB Grab & Go,HELP NEW HORIZON,188-90 SUTTER AVE,BROOKLYN,11212,40.666348,-73.914001
-73.903735,40.673689,405,DOE HUB Grab & Go,Liberty Residence,51 Junius Street,BROOKLYN,11212,40.673691,-73.903732
-73.913317,40.66561,406,DOE HUB Grab & Go,FLAGSTONE FAMILY CENTER,199 AMBOY ST,BROOKLYN,11212,40.665611,-73.913315
-73.914837,40.660322,407,DOE HUB Grab & Go,GED Plus-Fannie Barnes-AHSEP Program,829 Saratoga Avenue,BROOKLYN,11212,40.66032,-73.914841
-73.928677,40.674492,408,DOE HUB Grab & Go,P.S. 335 Granville T. Woods,130 ROCHESTER AVENUE,BROOKLYN,11213,40.674492,-73.92868
-73.93744,40.672235,409,DOE HUB Grab & Go,The School of Integrated Learning,1224 PARK PLACE,BROOKLYN,11213,40.672234,-73.937439
-73.994263,40.610915,410,DOE HUB Grab & Go,P.S. 186 Dr. Irving A Gladstone,7601 19 AVENUE,BROOKLYN,11214,40.610916,-73.994263
-74.001916,40.602807,411,DOE HUB Grab & Go,P.S. 200 Benson School,1940 BENSON AVENUE,BROOKLYN,11214,40.602806,-74.001915
-73.991966,40.59738,412,DOE HUB Grab & Go,P.S. 101 The Verrazano,2360 BENSON AVENUE,BROOKLYN,11214,40.597382,-73.991966
-73.995052,40.604983,413,DOE HUB Grab & Go,P.S. 128 Bensonhurst,2075 84 STREET,BROOKLYN,11214,40.604984,-73.995049
-73.993569,40.594646,414,DOE HUB Grab & Go,I.S. 281 Joseph B Cavallaro,8787 24 AVENUE,BROOKLYN,11214,40.594646,-73.993568
-73.986285,40.593059,415,DOE HUB Grab & Go,International HS at Lafayette,2630 BENSON AVENUE,BROOKLYN,11214,40.59306,-73.986282
-73.98595,40.660913,416,DOE HUB Grab & Go,"Magnet School of Math, Science and Design Technology",511 7 AVENUE,BROOKLYN,11215,40.660912,-73.985947
-73.990621,40.667465,417,DOE HUB Grab & Go,P.S. 124 Silas B. Dutcher,515 4 AVENUE,BROOKLYN,11215,40.667465,-73.990623
-73.975971,40.657003,418,DOE HUB Grab & Go,The Windsor Terrace School,1625 11 AVENUE,BROOKLYN,11215,40.657001,-73.975967
-73.988711,40.660771,419,DOE HUB Grab & Go,P.S. 295,330 18 STREET,BROOKLYN,11215,40.66077,-73.988708
-73.978648,40.671828,420,DOE HUB Grab & Go,P.S. 321 William Penn,180 7 AVENUE,BROOKLYN,11215,40.671829,-73.978645
-73.94973,40.690505,421,DOE HUB Grab & Go,P.S. 256 Benjamin Banneker,114 KOSCIUSZKO STREET,BROOKLYN,11216,40.690506,-73.94973
-73.945604,40.681918,422,DOE HUB Grab & Go,Leadership Prep Bedford Stuyvesant Charter School,141 MACON STREET,BROOKLYN,11216,40.681919,-73.945602
-73.951444,40.673922,423,DOE HUB Grab & Go,P.S. 138 Brooklyn,760 PROSPECT PLACE,BROOKLYN,11216,40.673923,-73.951447
-73.982823,40.68494,424,DOE HUB Grab & Go,P.S. 038 The Pacific,450 PACIFIC STREET,BROOKLYN,11217,40.68494,-73.982826
-73.980519,40.64561,425,DOE HUB Grab & Go,P.S. 230 Doris L. Cohen,1 ALBEMARLE ROAD,BROOKLYN,11218,40.645611,-73.980522
-73.979129,40.643521,426,DOE HUB Grab & Go,P.S. 230 Doris L. Cohen,425 MCDONALD AVENUE,BROOKLYN,11218,40.64352,-73.979126
-73.971157,40.638085,427,DOE HUB Grab & Go,J.H.S. 062 Ditmas,700 CORTELYOU ROAD,BROOKLYN,11218,40.638084,-73.971153
-73.977264,40.640125,428,DOE HUB Grab & Go,P.S. 179 Kensington,202 AVENUE C,BROOKLYN,11218,40.640125,-73.977264
-73.97101,40.644861,429,DOE HUB Grab & Go,PS 889,21 HINCKLEY PLACE,BROOKLYN,11218,40.644859,-73.971008
-73.993208,40.640654,430,DOE HUB Grab & Go,P.S. 131 Brooklyn,4305 FT HAMILTON PARKWAY,BROOKLYN,11219,40.640656,-73.99321
-73.985743,40.637102,431,DOE HUB Grab & Go,P.S. 164 Caesar Rodney,4211 14 AVENUE,BROOKLYN,11219,40.6371,-73.985741
-74.005205,40.624834,432,DOE HUB Grab & Go,P.S. 176 Ovington,1225 69 STREET,BROOKLYN,11219,40.624832,-74.005203
-74.003884,40.627927,433,DOE HUB Grab & Go,The Christa McAuliffe School\I.S. 187,1171 65 STREET,BROOKLYN,11219,40.627926,-74.003883
-73.998656,40.636515,434,DOE HUB Grab & Go,P.S. 160,1057 52ND STREET,BROOKLYN,11219,40.636517,-73.998657
-74.011424,40.648962,435,DOE HUB Grab & Go,P.S. 001 The Bergen,309 47 STREET,BROOKLYN,11220,40.64896,-74.011421
-74.008796,40.643731,436,DOE HUB Grab & Go,P.S. 094 The Henry Longfellow,5010 6 AVENUE,BROOKLYN,11220,40.64373,-74.008797
-74.004324,40.642963,437,DOE HUB Grab & Go,The School of Creativity and Innovation,736 48TH STREET,BROOKLYN,11220,40.642963,-74.004326
-74.009753,40.63239,438,DOE HUB Grab & Go,P.S. 69 Vincent D. Grippo School,884 63 STREET,BROOKLYN,11220,40.632389,-74.00975
-74.020344,40.639516,439,DOE HUB Grab & Go,P.S. 971,6214 4TH AVENUE,BROOKLYN,11220,40.639515,-74.020348
-73.940859,40.686211,440,DOE HUB Grab & Go,P.S. 044 Marcus Garvey,432 MONROE STREET,BROOKLYN,11221,40.686211,-73.940857
-73.932258,40.691468,441,DOE HUB Grab & Go,J.H.S. 057 Whitelaw Reid,125 STUYVESANT AVENUE,BROOKLYN,11221,40.691467,-73.932259
-73.935109,40.692861,442,DOE HUB Grab & Go,P.S. 081 Thaddeus Stevens,990 DEKALB AVENUE,BROOKLYN,11221,40.69286,-73.935112
-73.935513,40.688324,443,DOE HUB Grab & Go,P.S. 308 Clara Cardwell,616 QUINCY STREET,BROOKLYN,11221,40.688324,-73.935516
-73.924422,40.688101,444,DOE HUB Grab & Go,P.S. 309 The George E. Wibecan Preparatory Academy,794 MONROE STREET,BROOKLYN,11221,40.688103,-73.924423
-73.933978,40.691302,445,DOE HUB Grab & Go,CORES,124 Stuyvesant Avenue,BROOKLYN,11221,40.691303,-73.933975
-73.931949,40.694081,446,DOE HUB Grab & Go,Bedcourt,470 Pulaski Street,BROOKLYN,11221,40.69408,-73.931946
-73.921333,40.69324,447,DOE HUB Grab & Go,P.S. 075 Mayda Cortiella,95 GROVE STREET,BROOKLYN,11221,40.693241,-73.921333
-73.912689,40.693673,448,DOE HUB Grab & Go,P.S. 106 Edward Everett Hale,1328 PUTNAM AVENUE,BROOKLYN,11221,40.693672,-73.912689
-73.915232,40.695862,449,DOE HUB Grab & Go,J.H.S. 291 Roland Hayes,231 PALMETTO STREET,BROOKLYN,11221,40.695862,-73.91523
-73.927939,40.700809,450,DOE HUB Grab & Go,I.S. 347 School of Humanities,35 STARR STREET,BROOKLYN,11221,40.700809,-73.92794
-73.915159,40.69354,451,DOE HUB Grab & Go,P.S. 377 Alejandrina B. De Gautier,200 WOODBINE STREET,BROOKLYN,11221,40.693539,-73.915161
-73.924996,40.697614,452,DOE HUB Grab & Go,Stockholm Family Center,99 stockholm,BROOKLYN,11221,40.697613,-73.924995
-73.91745,40.689787,453,DOE HUB Grab & Go,Bridge ll,1149 PUTNAM AVE,BROOKLYN,11221,40.689789,-73.91745
-73.954143,40.726969,454,DOE HUB Grab & Go,P.S. 031 Samuel F. Dupont,75 MESEROLE AVENUE,BROOKLYN,11222,40.726971,-73.95414
-73.953209,40.721695,455,DOE HUB Grab & Go,Automotive High School,50 BEDFORD AVENUE,BROOKLYN,11222,40.721695,-73.953209
-73.974672,40.596,456,DOE HUB Grab & Go,P.S. 095 The Gravesend,345 VAN SICKLEN STREET,BROOKLYN,11223,40.596001,-73.97467
-73.985574,40.601192,457,DOE HUB Grab & Go,P.S. 97 The Highlawn,1855 STILLWELL AVENUE,BROOKLYN,11223,40.601192,-73.985573
-73.970171,40.60272,458,DOE HUB Grab & Go,P.S. 215 Morris H. Weiss,415 AVENUE S,BROOKLYN,11223,40.602718,-73.970169
-73.969651,40.589998,459,DOE HUB Grab & Go,P.S. 216 Arturo Toscanini,350 AVENUE X,BROOKLYN,11223,40.589996,-73.96965
-73.976805,40.600658,460,DOE HUB Grab & Go,I.S. 228 David A. Boody,228 AVENUE S,BROOKLYN,11223,40.600658,-73.976807
-73.964586,40.608801,461,DOE HUB Grab & Go,P.S. 238 Anne Sullivan,1633 EAST  8 STREET,BROOKLYN,11223,40.608803,-73.964584
-73.981883,40.587967,462,DOE HUB Grab & Go,John Dewey High School,50 AVENUE X,BROOKLYN,11223,40.587967,-73.98188
-73.980352,40.578206,463,DOE HUB Grab & Go,P.S. 90 Edna Cohen School,2840 WEST  12 STREET,BROOKLYN,11224,40.578205,-73.980354
-73.970838,40.577581,464,DOE HUB Grab & Go,P.S. 100 The Coney Island School,2951 WEST  3 STREET,BROOKLYN,11224,40.577579,-73.97084
-74.000443,40.576772,465,DOE HUB Grab & Go,P.S. 188 Michael E. Berdy,3314 NEPTUNE AVENUE,BROOKLYN,11224,40.576771,-74.000443
-73.992398,40.574022,466,DOE HUB Grab & Go,P.S. 288 The Shirley Tanyhill,2950 WEST  25 STREET,BROOKLYN,11224,40.57402,-73.992401
-73.971952,40.582541,467,DOE HUB Grab & Go,I.S. 303 Herbert S. Eisenberg,501 WEST AVENUE,BROOKLYN,11224,40.582542,-73.971954
-73.949184,40.663609,468,DOE HUB Grab & Go,M.S. 061 Dr. Gladstone H. Atwell,400 EMPIRE BOULEVARD,BROOKLYN,11225,40.663609,-73.949181
-73.949244,40.665755,469,DOE HUB Grab & Go,P.S. 161 The Crown,330 CROWN STREET,BROOKLYN,11225,40.665756,-73.949242
-73.96096,40.668927,470,DOE HUB Grab & Go,P.S. 241 Emma L. Johnston,976 PRESIDENT STREET,BROOKLYN,11225,40.668926,-73.96096
-73.959474,40.665153,471,DOE HUB Grab & Go,P.S. 375 Jackie Robinson School,46 MCKEEVER PLACE,BROOKLYN,11225,40.665154,-73.959473
-73.951824,40.666789,472,DOE HUB Grab & Go,Middle College High School,1186 CARROLL STREET,BROOKLYN,11225,40.66679,-73.95182
-73.95516,40.669543,473,DOE HUB Grab & Go,Aspirations Diploma Plus High School,402 EASTERN PARKWAY,BROOKLYN,11225,40.669544,-73.955162
-73.953085,40.666858,474,DOE HUB Grab & Go,ERROR: MULTIPLE VALUES,211 Crown Street,BROOKLYN,11225,40.666859,-73.953087
-73.95628,40.648974,475,DOE HUB Grab & Go,P.S. 006,43 SNYDER AVENUE,BROOKLYN,11226,40.648975,-73.956284
-73.953814,40.656277,476,DOE HUB Grab & Go,P.S. 092 Adrian Hegeman,601 PARKSIDE AVENUE,BROOKLYN,11226,40.656277,-73.953812
-73.953484,40.64835,477,DOE HUB Grab & Go,M.S. 246 Walt Whitman,72 VERONICA PLACE,BROOKLYN,11226,40.64835,-73.953484
-73.966457,40.649485,478,DOE HUB Grab & Go,P.S. 249 The Caton,18 MARLBOROUGH ROAD,BROOKLYN,11226,40.649487,-73.966454
-73.951664,40.648278,479,DOE HUB Grab & Go,P.S. 399 Stanley Eugene Clark,2707 ALBEMARLE ROAD,BROOKLYN,11226,40.648277,-73.951668
-73.953603,40.64762,480,DOE HUB Grab & Go,Albemarle Family,2514 Albemarle Road,BROOKLYN,11226,40.647621,-73.953606
-73.965852,40.641295,481,DOE HUB Grab & Go,P.S. 139 Alexine A. Fenty,330 RUGBY ROAD,BROOKLYN,11226,40.641296,-73.965851
-73.962837,40.644999,482,DOE HUB Grab & Go,P.S. 245,249 EAST 17TH STREET,BROOKLYN,11226,40.645,-73.962837
-74.018473,40.623729,483,DOE HUB Grab & Go,P.S. 127 Mckinley Park,7805 7 AVENUE,BROOKLYN,11228,40.62373,-74.018471
-74.013684,40.618975,484,DOE HUB Grab & Go,J.H.S. 201 The Dyker Heights,8010 12 AVENUE,BROOKLYN,11228,40.618977,-74.013687
-74.001552,40.618367,485,DOE HUB Grab & Go,PS 112 Lefferts Park Annex,7301 15TH AVENUE,BROOKLYN,11228,40.618366,-74.001549
-74.014622,40.626082,486,DOE HUB Grab & Go,J.H.S. 259 William Mckinley,7305 FT HAMILTON PARKWAY,BROOKLYN,11228,40.626083,-74.014626
-73.934175,40.598006,487,DOE HUB Grab & Go,P.S. 194 Raoul Wallenberg,3117 AVENUE W,BROOKLYN,11229,40.598007,-73.934174
-73.948457,40.596872,488,DOE HUB Grab & Go,P.S. 206 Joseph F Lamb,2200 GRAVESEND NECK ROAD,BROOKLYN,11229,40.59687,-73.948456
-73.927843,40.59582,489,DOE HUB Grab & Go,P.S. 277 Gerritsen Beach,2529 GERRITSEN AVENUE,BROOKLYN,11229,40.595821,-73.927841
-73.938668,40.60674,490,DOE HUB Grab & Go,J.H.S. 278 Marine Park,1925 STUART STREET,BROOKLYN,11229,40.606739,-73.938667
-73.947661,40.610499,491,DOE HUB Grab & Go,James Madison High School,3787 BEDFORD AVENUE,BROOKLYN,11229,40.6105,-73.947662
-73.966028,40.621469,492,DOE HUB Grab & Go,P.S. 099 Isaac Asimov,1120 EAST  10 STREET,BROOKLYN,11230,40.621468,-73.966026
-73.959148,40.61968,493,DOE HUB Grab & Go,Edward R. Murrow High School,1600 AVENUE L,BROOKLYN,11230,40.619678,-73.959145
-73.966436,40.633524,494,DOE HUB Grab & Go,P.S. 217 Colonel David Marcus School,1100 NEWKIRK AVENUE,BROOKLYN,11230,40.633526,-73.966438
-74.011868,40.677083,495,DOE HUB Grab & Go,P.S. 015 Patrick F. Daly,71 SULLIVAN STREET,BROOKLYN,11231,40.677082,-74.011871
-73.991142,40.68016,496,DOE HUB Grab & Go,P.S. 032 Samuels Mills Sprole,317 HOYT STREET,BROOKLYN,11231,40.680161,-73.991142
-74.005152,40.677915,497,DOE HUB Grab & Go,RED HOOK NEIGHBORHOOD SCHOOL,27 HUNTINGTON STREET,BROOKLYN,11231,40.677914,-74.00515
-74.007622,40.652174,498,DOE HUB Grab & Go,I.S. 136 Charles O. Dewey,4004 4 AVENUE,BROOKLYN,11232,40.652176,-74.007622
-74.001697,40.645818,499,DOE HUB Grab & Go,P.S. 169 Sunset Park,4305 7 AVENUE,BROOKLYN,11232,40.645817,-74.001694
-74.000195,40.657683,500,DOE HUB Grab & Go,P.S. 172 Beacon School of Excellence,825 4 AVENUE,BROOKLYN,11232,40.657684,-74.000198
-74.004289,40.655537,501,DOE HUB Grab & Go,SUNSET PARK HIGH SCHOOL,153 35TH STREET,BROOKLYN,11232,40.655537,-74.004288
-73.922143,40.685313,502,DOE HUB Grab & Go,P.S. 005 Dr. Ronald Mcnair,820 HANCOCK STREET,BROOKLYN,11233,40.685314,-73.922142
-73.926677,40.680348,503,DOE HUB Grab & Go,P.S. 021 Crispus Attucks,180 CHAUNCEY STREET,BROOKLYN,11233,40.680347,-73.926674
-73.924127,40.671728,504,DOE HUB Grab & Go,P.S. 191 Paul Robeson,1600 PARK PLACE,BROOKLYN,11233,40.671726,-73.924126
-73.923693,40.669894,505,DOE HUB Grab & Go,ST JOHN'S PLACE,1630 St John'S Place,BROOKLYN,11233,40.669895,-73.923691
-73.915345,40.675381,506,DOE HUB Grab & Go,P.S. 178 Saint Clair Mckelway,2163 DEAN STREET,BROOKLYN,11233,40.675381,-73.915344
-73.91511,40.678125,507,DOE HUB Grab & Go,Mott Hall IV,1137 HERKIMER STREET,BROOKLYN,11233,40.678123,-73.915108
-73.910716,40.68068,508,DOE HUB Grab & Go,Brooklyn Landmark Elementary School,251 MAC DOUGAL STREET,BROOKLYN,11233,40.680679,-73.910713
-73.915593,40.684477,509,DOE HUB Grab & Go,MacDonough Family Residence,771-775 Macdonough Street,BROOKLYN,11233,40.684479,-73.915596
-73.916073,40.675277,510,DOE HUB Grab & Go,Dean Street Family Resdent,2155 Dean Street,BROOKLYN,11233,40.675278,-73.916077
-73.913019,40.620516,511,DOE HUB Grab & Go,J.H.S. 078 Roy H. Mann,1420 EAST  68 STREET,BROOKLYN,11234,40.620518,-73.913017
-73.935904,40.619925,512,DOE HUB Grab & Go,P.S. 207 Elizabeth G. Leary,3874 FLATLANDS AVENUE,BROOKLYN,11234,40.619926,-73.935905
-73.925733,40.622106,513,DOE HUB Grab & Go,P.S. 203 The School for Future Leaders,5101 AVENUE M,BROOKLYN,11234,40.622105,-73.925735
-73.930485,40.613979,514,DOE HUB Grab & Go,P.S. 207 Elizabeth G. Leary,4011 FILLMORE AVENUE,BROOKLYN,11234,40.613979,-73.930489
-73.912006,40.615492,515,DOE HUB Grab & Go,P.S. 236 Mill Basin,6302 AVENUE U,BROOKLYN,11234,40.615494,-73.912003
-73.909526,40.622457,516,DOE HUB Grab & Go,P.S. 312 Bergen Beach,7103 AVENUE T,BROOKLYN,11234,40.622456,-73.909523
-73.932489,40.634127,517,DOE HUB Grab & Go,Glenwood Family Residence,4612 Glenwood Rd,BROOKLYN,11234,40.634129,-73.932487
-73.928255,40.628415,518,DOE HUB Grab & Go,P.S. 326,1800 UTICA AVENUE,BROOKLYN,11234,40.628414,-73.928253
-73.954047,40.583891,519,DOE HUB Grab & Go,I.S. 98 Bay Academy,1401 EMMONS AVENUE,BROOKLYN,11235,40.583893,-73.954048
-73.955803,40.58037,520,DOE HUB Grab & Go,P.S. K225 - The Eileen E. Zaglin,1075 OCEAN VIEW AVENUE,BROOKLYN,11235,40.580372,-73.955803
-73.961966,40.580235,521,DOE HUB Grab & Go,P.S. 253,601 OCEANVIEW AVENUE,BROOKLYN,11235,40.580235,-73.961967
-73.963765,40.583272,522,DOE HUB Grab & Go,William E. Grady Career and Technical Education High School,25 BRIGHTON  4TH ROAD,BROOKLYN,11235,40.583271,-73.963768
-73.940139,40.58837,523,DOE HUB Grab & Go,P.S. 052 Sheepshead Bay,2675 EAST  29 STREET,BROOKLYN,11235,40.588371,-73.94014
-73.943498,40.580181,524,DOE HUB Grab & Go,P.S. 195 Manhattan Beach,131 IRWIN STREET,BROOKLYN,11235,40.580181,-73.943497
-73.936639,40.593155,525,DOE HUB Grab & Go,Origins High School,3000 AVENUE X,BROOKLYN,11235,40.593155,-73.936638
-73.907108,40.648808,526,DOE HUB Grab & Go,P.S. 66,845 EAST  96 STREET,BROOKLYN,11236,40.648808,-73.907104
-73.911219,40.635392,527,DOE HUB Grab & Go,I.S. 068 Isaac Bildersee,956 EAST  82 STREET,BROOKLYN,11236,40.635391,-73.911217
-73.897914,40.634881,528,DOE HUB Grab & Go,P.S. 115 Daniel Mucatel School,1500 EAST  92 STREET,BROOKLYN,11236,40.63488,-73.897911
-73.895228,40.642929,529,DOE HUB Grab & Go,I.S. 211 John Wilson,1001 EAST 100 STREET,BROOKLYN,11236,40.642929,-73.895226
-73.914283,40.65164,530,DOE HUB Grab & Go,P.S. 233 Langston Hughes,9301 AVENUE B,BROOKLYN,11236,40.651642,-73.914284
-73.886294,40.635468,531,DOE HUB Grab & Go,P.S. 272 Curtis Estabrook,101-24 SEAVIEW AVENUE,BROOKLYN,11236,40.635468,-73.886292
-73.90844,40.634006,532,DOE HUB Grab & Go,P.S. 276 Louis Marshall,1070 EAST  83 STREET,BROOKLYN,11236,40.634007,-73.90844
-73.892798,40.644132,533,DOE HUB Grab & Go,P.S. 279 Herman Schreiber,1070 EAST 104 STREET,BROOKLYN,11236,40.644131,-73.892799
-73.898607,40.645965,534,DOE HUB Grab & Go,PS 235 Janice Marie Knight School Annex,10001 FLATLANDS AVENUE,BROOKLYN,11236,40.645966,-73.898605
-73.917801,40.70059,535,DOE HUB Grab & Go,P.S. 086 The Irvington,220 IRVING AVENUE,BROOKLYN,11237,40.700588,-73.917801
-73.922392,40.704077,536,DOE HUB Grab & Go,P.S. 123 Suydam,100 IRVING AVENUE,BROOKLYN,11237,40.704079,-73.922394
-73.920159,40.6981,537,DOE HUB Grab & Go,P.S. 376,194 HARMAN STREET,BROOKLYN,11237,40.698101,-73.920158
-73.923517,40.707539,538,DOE HUB Grab & Go,Flsuhing Family Residence,1226 Flushing Ave,BROOKLYN,11237,40.707539,-73.923515
-73.966327,40.67855,539,DOE HUB Grab & Go,P.S. 009 Teunis G. Bergen,80 UNDERHILL AVENUE,BROOKLYN,11238,40.678551,-73.966324
-73.965894,40.685894,540,DOE HUB Grab & Go,P.S. 011 Purvis J. Behan,419 WAVERLY AVENUE,BROOKLYN,11238,40.685894,-73.965897
-73.969785,40.676261,541,DOE HUB Grab & Go,I.S. 340,227 STERLING PLACE,BROOKLYN,11238,40.676262,-73.969788
-73.96165,40.678587,542,DOE HUB Grab & Go,ACORN Community High School,561 GRAND AVENUE,BROOKLYN,11238,40.678589,-73.961647
-73.882001,40.646641,543,DOE HUB Grab & Go,P.S. 346 Abe Stark,1400 PENNSYLVANIA AVENUE,BROOKLYN,11239,40.646641,-73.882004
-73.818592,40.774132,544,DOE HUB Grab & Go,P.S. 021 Edward Hart,147-36 26 AVENUE,QUEENS,11354,40.774132,-73.818588
-73.831998,40.769769,545,DOE HUB Grab & Go,P.S. 242 Leonard P. Stavisky Early Childhood School,29-66 137 STREET,QUEENS,11354,40.769768,-73.832001
-73.82683,40.764871,546,DOE HUB Grab & Go,Flushing High School,35-01 UNION STREET,QUEENS,11354,40.76487,-73.826828
-73.828678,40.745213,547,DOE HUB Grab & Go,P.S. 120 Queens,58-01 136 STREET,QUEENS,11355,40.745213,-73.828674
-73.8184,40.759964,548,DOE HUB Grab & Go,J.H.S. 189 Daniel Carter Beard,144-80 BARCLAY AVENUE,QUEENS,11355,40.759964,-73.818398
-73.821416,40.749516,549,DOE HUB Grab & Go,I.S. 237,46-21 COLDEN STREET,QUEENS,11355,40.749516,-73.821419
-73.826084,40.754524,550,DOE HUB Grab & Go,The Active Learning Elementary School,137-20 FRANKLIN AVENUE,QUEENS,11355,40.754524,-73.82608
-73.843572,40.785052,551,DOE HUB Grab & Go,College Point Collaborative,12406 14TH AVENUE,QUEENS,11356,40.785053,-73.843575
-73.799477,40.755365,552,DOE HUB Grab & Go,P.S. 107 Thomas A Dooley,167-02 45 AVENUE,QUEENS,11358,40.755363,-73.799477
-73.778413,40.782261,553,DOE HUB Grab & Go,P.S. 169 Bay Terrace,18-25 212 STREET,QUEENS,11360,40.782261,-73.778412
-73.772012,40.756653,554,DOE HUB Grab & Go,M.S. 158 Marie Curie,46-35 OCEANIA STREET,QUEENS,11361,40.756653,-73.772011
-73.781034,40.771292,555,DOE HUB Grab & Go,Bayside High School,32-24 CORPORAL KENNEDY STREET,QUEENS,11361,40.771294,-73.781036
-73.758043,40.745745,556,DOE HUB Grab & Go,P.S. 046 Alley Pond,64-45 218 STREET,QUEENS,11364,40.745747,-73.758041
-73.757398,40.75227,557,DOE HUB Grab & Go,Benjamin N. Cardozo High School,57-00 223RD STREET,QUEENS,11364,40.75227,-73.757401
-73.795644,40.734095,558,DOE HUB Grab & Go,P.S. 173 Fresh Meadows,174-10 67 AVENUE,QUEENS,11365,40.734097,-73.795647
-73.794501,40.737186,559,DOE HUB Grab & Go,J.H.S. 216 George J. Ryan,64-20 175 STREET,QUEENS,11365,40.737186,-73.794502
-73.816927,40.729755,560,DOE HUB Grab & Go,P.S. 165 Edith K. Bergtraum,70-35 150 STREET,QUEENS,11367,40.729755,-73.816925
-73.820915,40.738652,561,DOE HUB Grab & Go,"The Queens College School for Math, Science and Technology",148-20 REEVES AVENUE,QUEENS,11367,40.738651,-73.820915
